Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
1616869214.543941,-111.02577209472656,32.273807525634766,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869214.668943,-111.02577209472656,32.2738037109375,0.0,-4.5,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869214.778959,-111.0257797241211,32.273807525634766,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869214.882972,-111.02577209472656,32.273807525634766,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.028958,-111.02577209472656,32.273807525634766,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.202273,-111.02577209472656,32.27381134033203,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.294407,-111.02577209472656,32.27381134033203,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.398564,-111.02576446533203,32.27381134033203,0.0,-4.0,0.0,46.0,0.0,-2.5,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.502533,-111.02576446533203,32.27381134033203,0.0,-4.0,0.0,46.0,0.0,-2.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.596628,-111.02576446533203,32.2738151550293,0.0,-4.0,0.0,46.0,0.0,-2.5,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.691716,-111.02576446533203,32.2738151550293,0.0,-4.5,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.79876,-111.02576446533203,32.2738151550293,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869215.90089,-111.02576446533203,32.27381896972656,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.002922,-111.02576446533203,32.27381896972656,0.0,-4.0,0.0,46.0,0.0,-3.5,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.091822,-111.02576446533203,32.27381896972656,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.193792,-111.02576446533203,32.27381896972656,0.0,-4.5,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.305036,-111.02576446533203,32.27382278442383,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.407047,-111.02576446533203,32.27382278442383,0.0,-4.5,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.616087,-111.02576446533203,32.27382278442383,0.0,-4.0,0.0,46.0,0.0,-3.5,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.797146,-111.02576446533203,32.27382278442383,0.0,-4.5,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.897142,-111.02576446533203,32.27382278442383,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869216.999294,-111.02576446533203,32.27382278442383,0.0,-4.0,0.0,46.0,0.0,-3.5,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869217.090271,-111.02576446533203,32.27382278442383,0.0,-4.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869217.196578,-111.02576446533203,32.27382278442383,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
1616869217.287598,-111.02576446533203,32.273826599121094,0.0,-5.0,0.0,46.0,0.0,-3.0,0.0,295.5,-0.5,0.0,0.0,0.0,0.0
