Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
1615506042.216196,-111.04693603515625,32.326385498046875,0.0,-0.5,-0.0015,43.5,0.0,13.5,4.0,-115.5,-0.25,0.0,0.0,0.0,0.0
1615506042.336204,-111.04694366455078,32.32638931274414,0.0,-1.0,0.0,174.0,0.0,16.5,2.0,-115.5,-0.2,0.0,0.0,0.0,0.0
1615506042.491454,-111.04693603515625,32.326385498046875,0.0,1.0,0.0,174.0,0.0,16.5,1.0,-115.5,0.1,0.0,0.0,0.0,0.0
1615506042.593474,-111.04694366455078,32.326385498046875,0.0,0.0,0.0,174.0,0.0,15.0,1.0,-115.5,0.1,0.0,0.0,0.0,0.0
1615506042.721582,-111.04694366455078,32.326385498046875,0.0,0.5,0.0,174.0,0.0,17.0,1.0,-115.5,0.30000000000000004,0.0,0.0,0.0,0.0
1615506042.8056,-111.04694366455078,32.326385498046875,0.0,0.0,0.0,174.0,0.0,17.0,1.0,-115.5,0.4,0.0,0.0,0.0,0.0
1615506042.897716,-111.04694366455078,32.326385498046875,0.0,1.0,0.0,174.0,0.0,16.0,1.0,-115.5,0.5,0.0,0.0,0.0,0.0
1615506042.997725,-111.04694366455078,32.326385498046875,0.0,0.5,0.0,174.0,0.0,16.5,0.0,-115.5,0.6000000000000001,0.0,0.0,0.0,0.0
1615506043.096739,-111.04694366455078,32.326385498046875,0.0,0.0,0.0,174.0,0.0,17.0,0.0,-114.0,-0.7000000000000001,0.0,0.0,0.0,0.0
1615506043.20689,-111.04694366455078,32.32638168334961,0.0,0.5,0.0,174.0,0.0,15.5,0.0,-114.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1615506043.307923,-111.04694366455078,32.32638168334961,0.0,0.5,0.0,174.0,0.0,15.5,0.0,-114.0,-0.5,0.0,0.0,0.0,0.0
1615506043.406946,-111.04694366455078,32.32638168334961,0.0,0.0,0.0,174.0,0.0,17.0,1.0,-114.0,-0.30000000000000004,0.0,0.0,0.0,0.0
1615506043.510054,-111.04694366455078,32.32638168334961,0.0,0.0,0.0,174.0,0.0,16.0,1.0,-114.0,-0.1,0.0,0.0,0.0,0.0
1615506043.61109,-111.04694366455078,32.326377868652344,0.0,0.0,0.0,174.0,0.0,16.0,2.0,-114.0,0.15000000000000002,0.0,0.0,0.0,0.0
1615506043.709087,-111.04694366455078,32.326377868652344,0.0,0.5,0.0,174.0,0.0,17.0,2.0,-114.0,0.30000000000000004,0.0,0.0,0.0,0.0
1615506043.805096,-111.04694366455078,32.326377868652344,0.0,0.0,0.0,174.0,0.0,17.0,2.0,-114.0,0.4,0.0,0.0,0.0,0.0
1615506043.909121,-111.04694366455078,32.326377868652344,0.0,0.5,0.0,174.0,0.0,16.0,1.0,-114.0,0.5,0.0,0.0,0.0,0.0
1615506044.008128,-111.04694366455078,32.32637405395508,0.0,1.0,0.0,174.0,0.0,17.0,1.0,-114.0,0.6000000000000001,0.0,0.0,0.0,0.0
1615506044.118164,-111.04694366455078,32.32637405395508,0.0,0.5,0.0,174.0,0.0,16.5,1.0,-112.5,-0.55,0.0,0.0,0.0,0.0
1615506044.217157,-111.04694366455078,32.32637405395508,0.0,0.5,0.0,174.0,0.0,16.0,3.0,-112.5,0.0,0.0,0.0,0.0,0.0
1615506044.307205,-111.04694366455078,32.32637405395508,0.0,0.0,0.0,174.0,0.0,16.0,5.0,-112.5,0.2,0.0,0.0,0.0,0.0
1615506044.39719,-111.04694366455078,32.32637023925781,0.0,0.0,0.0,174.0,0.0,17.0,2.0,-112.5,0.4,0.0,0.0,0.0,0.0
1615506044.504207,-111.04694366455078,32.32637023925781,0.0,-0.5,0.0,174.0,0.0,16.5,2.0,-112.5,0.6000000000000001,0.0,0.0,0.0,0.0
1615506044.605246,-111.04694366455078,32.32637023925781,0.0,0.0,0.0,174.0,0.0,16.0,2.0,-111.0,-0.7000000000000001,0.0,0.0,0.0,0.0
1615506044.751383,-111.04694366455078,32.32637023925781,0.0,0.5,0.0,174.0,0.0,16.5,1.0,-111.0,-0.7000000000000001,0.0,0.0,0.0,0.0
1615506044.894439,-111.04694366455078,32.32637023925781,0.0,0.0,0.0,174.0,0.0,16.0,1.0,-111.0,-0.6000000000000001,0.0,0.0,0.0,0.0
1615506045.001481,-111.04694366455078,32.32637023925781,0.0,0.0,0.0,174.0,0.0,16.0,0.0,-111.0,-0.5,0.0,0.0,0.0,0.0
1615506045.108683,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,16.0,0.0,-111.0,-0.4,0.0,0.0,0.0,0.0
1615506045.200851,-111.04694366455078,32.32636642456055,0.0,1.0,0.0,174.0,0.0,16.0,0.0,-111.0,-0.4,0.0,0.0,0.0,0.0
1615506045.310833,-111.04694366455078,32.32636642456055,0.0,1.0,0.0,174.0,0.0,17.0,0.0,-111.0,-0.30000000000000004,0.0,0.0,0.0,0.0
1615506045.398871,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,17.0,0.0,-111.0,-0.30000000000000004,0.0,0.0,0.0,0.0
1615506045.501887,-111.04694366455078,32.32636642456055,0.0,-0.5,0.0,174.0,0.0,16.5,0.0,-111.0,-0.2,0.0,0.0,0.0,0.0
1615506045.60103,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,17.0,0.0,-111.0,-0.1,0.0,0.0,0.0,0.0
1615506045.703045,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,17.0,0.0,-111.0,-0.1,0.0,0.0,0.0,0.0
1615506045.797186,-111.04694366455078,32.32636642456055,0.0,0.0,0.0,174.0,0.0,16.5,0.0,-111.0,0.0,0.0,0.0,0.0,0.0
1615506045.90732,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,16.5,0.0,-111.0,0.0,0.0,0.0,0.0,0.0
1615506046.006326,-111.04694366455078,32.32636642456055,0.0,0.0,0.0,174.0,0.0,16.5,0.0,-111.0,0.0,0.0,0.0,0.0,0.0
1615506046.105451,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,17.0,0.0,-111.0,0.1,0.0,0.0,0.0,0.0
1615506046.209586,-111.04694366455078,32.32636642456055,0.0,0.0,0.0,174.0,0.0,16.5,0.0,-111.0,0.2,0.0,0.0,0.0,0.0
1615506046.312635,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,16.5,0.0,-111.0,0.4,0.0,0.0,0.0,0.0
1615506046.411779,-111.04694366455078,32.32636642456055,0.0,1.0,0.0,174.0,0.0,16.0,1.0,-111.0,0.6000000000000001,0.0,0.0,0.0,0.0
1615506046.510748,-111.04694366455078,32.32636642456055,0.0,0.5,0.0,174.0,0.0,16.5,1.0,-111.0,0.6000000000000001,0.0,0.0,0.0,0.0
