Time,Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,ZAcceleration,YawRate,SteerTorque,SteerRate,SteerAngle,SteerFraction,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
1616807981.180424,-111.0114517211914,32.250579833984375,61.65,1.5,0.21700000000000003,135.5,-0.25,-3.5,0.0,0.0,0.4,62.015,61.995000000000005,61.47,61.64500000000001
1616807981.315538,-111.01141357421875,32.25058364868164,61.71,6.0,0.0135,59.5,-0.25,-5.5,0.0,0.0,0.4,61.92,62.004999999999995,61.665000000000006,61.540000000000006
1616807981.463849,-111.0113754272461,32.25058364868164,61.565,5.0,0.0005,46.5,-0.25,-1.0,0.0,0.0,0.4,61.885000000000005,62.0,61.605000000000004,61.605000000000004
1616807981.596913,-111.0113525390625,32.25058364868164,61.79,-0.5,0.11800000000000001,164.0,-0.5,-1.5,0.0,0.0,0.6000000000000001,61.985000000000014,62.05499999999999,61.44499999999999,61.015
1616807981.679921,-111.01133728027344,32.250579833984375,61.68,2.5,-0.1085,64.5,-0.25,-2.5,0.0,0.0,0.6000000000000001,62.025000000000006,61.97000000000001,61.325,61.625
1616807981.781286,-111.01131439208984,32.250579833984375,61.620000000000005,-1.0,-0.022000000000000002,151.0,-0.25,-1.0,0.0,0.0,0.6000000000000001,61.95500000000001,61.68000000000001,61.68000000000001,61.815
1616807981.872448,-111.01129913330078,32.25057601928711,61.620000000000005,2.5,-0.035500000000000004,137.5,-0.25,-0.5,0.0,0.0,0.6000000000000001,61.995000000000005,61.665000000000006,61.91000000000001,61.709999999999994
1616807981.985591,-111.01128387451172,32.250572204589844,61.71,2.0,-0.0675,105.5,-0.5,-0.5,0.0,0.0,0.7000000000000001,61.980000000000004,61.96000000000001,61.775000000000006,61.61
1616807982.090587,-111.01126098632812,32.250572204589844,61.735,4.5,0.27,60.5,-0.25,-2.5,0.0,1.5,-0.7000000000000001,61.965,62.019999999999996,61.66000000000001,61.7
1616807982.18458,-111.01124572753906,32.25056838989258,61.79,5.5,0.1815,99.5,-0.25,-0.5,0.0,1.5,-0.7000000000000001,62.14,61.980000000000004,61.67,61.785
1616807982.278761,-111.01123046875,32.25056838989258,61.82,5.0,0.054000000000000006,100.0,-0.5,-1.5,0.0,1.5,-0.6000000000000001,62.025000000000006,61.745000000000005,61.92500000000001,61.83
1616807982.380168,-111.0112075805664,32.25056838989258,61.71,4.0,0.0085,54.5,-0.25,-2.0,0.0,1.5,-0.5,62.05000000000001,61.715,61.94000000000001,61.80000000000001
